id,crime_group,year,num_crimes
48,DECEPTIVE PRACTICE,2002,44
48,DECEPTIVE PRACTICE,2003,60
48,DECEPTIVE PRACTICE,2004,55
48,DECEPTIVE PRACTICE,2005,89
48,DECEPTIVE PRACTICE,2006,69
48,DECEPTIVE PRACTICE,2007,92
48,DECEPTIVE PRACTICE,2008,94
48,DECEPTIVE PRACTICE,2009,85
48,DECEPTIVE PRACTICE,2010,75
48,DECEPTIVE PRACTICE,2011,101
48,DECEPTIVE PRACTICE,2012,84
48,DECEPTIVE PRACTICE,2013,79
48,DECEPTIVE PRACTICE,2014,90
48,DECEPTIVE PRACTICE,2015,96
48,DECEPTIVE PRACTICE,2016,123
48,DECEPTIVE PRACTICE,2017,91
48,DECEPTIVE PRACTICE,2018,21
48,HOMICIDE,2001,4
48,HOMICIDE,2002,5
48,HOMICIDE,2003,5
48,HOMICIDE,2004,2
48,HOMICIDE,2006,4
48,HOMICIDE,2007,3
48,HOMICIDE,2008,3
48,HOMICIDE,2009,2
48,HOMICIDE,2010,1
48,HOMICIDE,2011,2
48,HOMICIDE,2012,6
48,HOMICIDE,2014,1
48,HOMICIDE,2015,2
48,HOMICIDE,2016,1
48,HOMICIDE,2017,3
48,NARCOTICS,2001,1
48,NARCOTICS,2002,84
48,NARCOTICS,2003,149
48,NARCOTICS,2004,224
48,NARCOTICS,2005,178
48,NARCOTICS,2006,165
48,NARCOTICS,2007,244
48,NARCOTICS,2008,180
48,NARCOTICS,2009,179
48,NARCOTICS,2010,140
48,NARCOTICS,2011,110
48,NARCOTICS,2012,71
48,NARCOTICS,2013,64
48,NARCOTICS,2014,100
48,NARCOTICS,2015,73
48,NARCOTICS,2016,33
48,NARCOTICS,2017,30
48,NARCOTICS,2018,13
48,NON-CRIMINAL,2002,5
48,NON-CRIMINAL,2003,7
48,NON-CRIMINAL,2004,11
48,NON-CRIMINAL,2005,10
48,NON-CRIMINAL,2006,4
48,NON-CRIMINAL,2007,8
48,NON-CRIMINAL,2008,9
48,NON-CRIMINAL,2009,12
48,NON-CRIMINAL,2010,11
48,NON-CRIMINAL,2011,13
48,NON-CRIMINAL,2012,10
48,NON-CRIMINAL,2013,14
48,NON-CRIMINAL,2014,20
48,NON-CRIMINAL,2015,18
48,NON-CRIMINAL,2016,12
48,NON-CRIMINAL,2017,12
48,NON-CRIMINAL,2018,4
48,SEXUAL,2001,1
48,SEXUAL,2002,22
48,SEXUAL,2003,34
48,SEXUAL,2004,49
48,SEXUAL,2005,36
48,SEXUAL,2006,26
48,SEXUAL,2007,26
48,SEXUAL,2008,17
48,SEXUAL,2009,33
48,SEXUAL,2010,17
48,SEXUAL,2011,21
48,SEXUAL,2012,9
48,SEXUAL,2013,18
48,SEXUAL,2014,18
48,SEXUAL,2015,23
48,SEXUAL,2016,18
48,SEXUAL,2017,14
48,SEXUAL,2018,3
48,THEFT,2001,15
48,THEFT,2002,669
48,THEFT,2003,1018
48,THEFT,2004,1027
48,THEFT,2005,883
48,THEFT,2006,962
48,THEFT,2007,947
48,THEFT,2008,957
48,THEFT,2009,861
48,THEFT,2010,944
48,THEFT,2011,1116
48,THEFT,2012,975
48,THEFT,2013,710
48,THEFT,2014,667
48,THEFT,2015,545
48,THEFT,2016,536
48,THEFT,2017,523
48,THEFT,2018,129
49,BATTERY,2001,8
49,BATTERY,2002,3570
49,BATTERY,2003,4700
49,BATTERY,2004,4500
49,BATTERY,2005,4286
49,BATTERY,2006,4256
49,BATTERY,2007,4157
49,BATTERY,2008,4117
49,BATTERY,2009,3868
49,BATTERY,2010,3591
49,BATTERY,2011,3158
49,BATTERY,2012,2865
49,BATTERY,2013,2615
49,BATTERY,2014,2457
49,BATTERY,2015,2439
49,BATTERY,2016,2654
49,BATTERY,2017,2687
49,BATTERY,2018,1025
49,DECEPTIVE PRACTICE,2001,6
49,DECEPTIVE PRACTICE,2002,194
49,DECEPTIVE PRACTICE,2003,261
49,DECEPTIVE PRACTICE,2004,243
49,DECEPTIVE PRACTICE,2005,236
49,DECEPTIVE PRACTICE,2006,265
49,DECEPTIVE PRACTICE,2007,307
49,DECEPTIVE PRACTICE,2008,292
49,DECEPTIVE PRACTICE,2009,238
49,DECEPTIVE PRACTICE,2010,266
49,DECEPTIVE PRACTICE,2011,255
49,DECEPTIVE PRACTICE,2012,344
49,DECEPTIVE PRACTICE,2013,267
49,DECEPTIVE PRACTICE,2014,313
49,DECEPTIVE PRACTICE,2015,323
49,DECEPTIVE PRACTICE,2016,286
49,DECEPTIVE PRACTICE,2017,324
49,DECEPTIVE PRACTICE,2018,83
49,HOMICIDE,2001,14
49,HOMICIDE,2002,9
49,HOMICIDE,2003,19
49,HOMICIDE,2004,14
49,HOMICIDE,2005,11
49,HOMICIDE,2006,20
49,HOMICIDE,2007,16
49,HOMICIDE,2008,18
49,HOMICIDE,2009,13
49,HOMICIDE,2010,18
49,HOMICIDE,2011,15
49,HOMICIDE,2012,16
49,HOMICIDE,2013,16
49,HOMICIDE,2014,13
49,HOMICIDE,2015,18
49,HOMICIDE,2016,32
49,HOMICIDE,2017,35
49,HOMICIDE,2018,3
49,NARCOTICS,2002,820
49,NARCOTICS,2003,1336
49,NARCOTICS,2004,1688
49,NARCOTICS,2005,1465
49,NARCOTICS,2006,1851
49,NARCOTICS,2007,2208
49,NARCOTICS,2008,1617
49,NARCOTICS,2009,1359
49,NARCOTICS,2010,1298
49,NARCOTICS,2011,1281
49,NARCOTICS,2012,1103
49,NARCOTICS,2013,1020
49,NARCOTICS,2014,817
49,NARCOTICS,2015,532
49,NARCOTICS,2016,383
49,NARCOTICS,2017,305
49,NARCOTICS,2018,121
49,NON-CRIMINAL,2002,40
49,NON-CRIMINAL,2003,79
49,NON-CRIMINAL,2004,62
49,NON-CRIMINAL,2005,76
49,NON-CRIMINAL,2006,85
49,NON-CRIMINAL,2007,81
49,NON-CRIMINAL,2008,90
49,NON-CRIMINAL,2009,106
49,NON-CRIMINAL,2010,122
49,NON-CRIMINAL,2011,103
49,NON-CRIMINAL,2012,124
49,NON-CRIMINAL,2013,101
49,NON-CRIMINAL,2014,146
49,NON-CRIMINAL,2015,99
49,NON-CRIMINAL,2016,84
49,NON-CRIMINAL,2017,100
49,NON-CRIMINAL,2018,50
49,SEXUAL,2001,8
49,SEXUAL,2002,174
49,SEXUAL,2003,253
49,SEXUAL,2004,351
49,SEXUAL,2005,210
49,SEXUAL,2006,190
49,SEXUAL,2007,217
49,SEXUAL,2008,179
49,SEXUAL,2009,189
49,SEXUAL,2010,167
49,SEXUAL,2011,163
49,SEXUAL,2012,214
49,SEXUAL,2013,179
49,SEXUAL,2014,151
49,SEXUAL,2015,127
49,SEXUAL,2016,103
49,SEXUAL,2017,140
49,SEXUAL,2018,43
49,THEFT,2001,44
49,THEFT,2002,2665
49,THEFT,2003,3495
49,THEFT,2004,3498
49,THEFT,2005,3700
49,THEFT,2006,3789
49,THEFT,2007,3890
49,THEFT,2008,4206
49,THEFT,2009,3860
49,THEFT,2010,3608
49,THEFT,2011,3742
49,THEFT,2012,3111
49,THEFT,2013,2881
49,THEFT,2014,2415
49,THEFT,2015,2103
49,THEFT,2016,2261
49,THEFT,2017,2193
49,THEFT,2018,726
50,BATTERY,2001,2
50,BATTERY,2002,574
50,BATTERY,2003,868
50,BATTERY,2004,841
50,BATTERY,2005,757
50,BATTERY,2006,630
50,BATTERY,2007,797
50,BATTERY,2008,702
50,BATTERY,2009,622
50,BATTERY,2010,553
50,BATTERY,2011,471
50,BATTERY,2012,454
50,BATTERY,2013,421
50,BATTERY,2014,439
50,BATTERY,2015,407
50,BATTERY,2016,457
50,BATTERY,2017,376
50,BATTERY,2018,183
50,DECEPTIVE PRACTICE,2001,2
50,DECEPTIVE PRACTICE,2002,24
50,DECEPTIVE PRACTICE,2003,36
50,DECEPTIVE PRACTICE,2004,48
50,DECEPTIVE PRACTICE,2005,49
50,DECEPTIVE PRACTICE,2006,45
50,DECEPTIVE PRACTICE,2007,40
50,DECEPTIVE PRACTICE,2008,59
50,DECEPTIVE PRACTICE,2009,49
50,DECEPTIVE PRACTICE,2010,55
50,DECEPTIVE PRACTICE,2011,57
50,DECEPTIVE PRACTICE,2012,56
50,DECEPTIVE PRACTICE,2013,56
50,DECEPTIVE PRACTICE,2014,72
50,DECEPTIVE PRACTICE,2015,63
50,DECEPTIVE PRACTICE,2016,75
50,DECEPTIVE PRACTICE,2017,52
50,DECEPTIVE PRACTICE,2018,23
50,HOMICIDE,2002,5
50,HOMICIDE,2003,3
50,HOMICIDE,2005,4
50,HOMICIDE,2006,1
50,HOMICIDE,2007,1
50,HOMICIDE,2009,2
50,HOMICIDE,2011,3
50,HOMICIDE,2012,4
50,HOMICIDE,2014,1
50,HOMICIDE,2016,2
50,HOMICIDE,2017,1
50,NARCOTICS,2002,94
50,NARCOTICS,2003,124
50,NARCOTICS,2004,125
50,NARCOTICS,2005,151
50,NARCOTICS,2006,128
50,NARCOTICS,2007,145
50,NARCOTICS,2008,106
50,NARCOTICS,2009,102
50,NARCOTICS,2010,68
50,NARCOTICS,2011,48
50,NARCOTICS,2012,84
50,NARCOTICS,2013,51
50,NARCOTICS,2014,52
50,NARCOTICS,2015,52
50,NARCOTICS,2016,33
50,NARCOTICS,2017,33
50,NARCOTICS,2018,8
50,NON-CRIMINAL,2002,17
50,NON-CRIMINAL,2003,22
50,NON-CRIMINAL,2004,20
50,NON-CRIMINAL,2005,11
50,NON-CRIMINAL,2006,14
50,NON-CRIMINAL,2007,18
50,NON-CRIMINAL,2008,16
50,NON-CRIMINAL,2009,12
50,NON-CRIMINAL,2010,22
50,NON-CRIMINAL,2011,13
50,NON-CRIMINAL,2012,17
50,NON-CRIMINAL,2013,24
50,NON-CRIMINAL,2014,22
50,NON-CRIMINAL,2015,16
50,NON-CRIMINAL,2016,15
50,NON-CRIMINAL,2017,25
50,NON-CRIMINAL,2018,9
50,SEXUAL,2001,3
50,SEXUAL,2002,17
50,SEXUAL,2003,30
50,SEXUAL,2004,28
50,SEXUAL,2005,43
50,SEXUAL,2006,29
50,SEXUAL,2007,24
50,SEXUAL,2008,27
50,SEXUAL,2009,32
50,SEXUAL,2010,28
50,SEXUAL,2011,11
50,SEXUAL,2012,25
50,SEXUAL,2013,18
50,SEXUAL,2014,24
50,SEXUAL,2015,17
50,SEXUAL,2016,18
50,SEXUAL,2017,21
50,SEXUAL,2018,11
50,THEFT,2001,10
50,THEFT,2002,461
50,THEFT,2003,635
50,THEFT,2004,632
50,THEFT,2005,530
50,THEFT,2006,560
50,THEFT,2007,631
50,THEFT,2008,523
50,THEFT,2009,477
50,THEFT,2010,476
50,THEFT,2011,441
50,THEFT,2012,438
50,THEFT,2013,435
50,THEFT,2014,454
50,THEFT,2015,357
50,THEFT,2016,424
50,THEFT,2017,430
50,THEFT,2018,149
51,BATTERY,2001,2
51,BATTERY,2002,821
51,BATTERY,2003,1141
51,BATTERY,2004,961
51,BATTERY,2005,954
51,BATTERY,2006,861
51,BATTERY,2007,965
51,BATTERY,2008,853
51,BATTERY,2009,808
51,BATTERY,2010,889
51,BATTERY,2011,877
51,BATTERY,2012,800
51,BATTERY,2013,715
51,BATTERY,2014,678
51,BATTERY,2015,684
51,BATTERY,2016,705
51,BATTERY,2017,662
51,BATTERY,2018,229
51,DECEPTIVE PRACTICE,2001,4
51,DECEPTIVE PRACTICE,2002,55
51,DECEPTIVE PRACTICE,2003,104
51,DECEPTIVE PRACTICE,2004,88
51,DECEPTIVE PRACTICE,2005,85
51,DECEPTIVE PRACTICE,2006,78
51,DECEPTIVE PRACTICE,2007,101
51,DECEPTIVE PRACTICE,2008,110
51,DECEPTIVE PRACTICE,2009,93
51,DECEPTIVE PRACTICE,2010,90
51,DECEPTIVE PRACTICE,2011,79
51,DECEPTIVE PRACTICE,2012,63
51,DECEPTIVE PRACTICE,2013,79
51,DECEPTIVE PRACTICE,2014,105
51,DECEPTIVE PRACTICE,2015,109
51,DECEPTIVE PRACTICE,2016,111
51,DECEPTIVE PRACTICE,2017,100
51,DECEPTIVE PRACTICE,2018,37
51,HOMICIDE,2001,3
51,HOMICIDE,2002,5
51,HOMICIDE,2003,4
51,HOMICIDE,2005,5
51,HOMICIDE,2006,3
51,HOMICIDE,2007,4
51,HOMICIDE,2008,4
51,HOMICIDE,2009,6
51,HOMICIDE,2010,2
51,HOMICIDE,2011,3
51,HOMICIDE,2012,10
51,HOMICIDE,2013,4
51,HOMICIDE,2014,5
51,HOMICIDE,2015,1
51,HOMICIDE,2016,3
51,HOMICIDE,2017,7
51,HOMICIDE,2018,1
51,NARCOTICS,2002,143
51,NARCOTICS,2003,208
51,NARCOTICS,2004,218
51,NARCOTICS,2005,194
51,NARCOTICS,2006,242
51,NARCOTICS,2007,235
51,NARCOTICS,2008,198
51,NARCOTICS,2009,190
51,NARCOTICS,2010,186
51,NARCOTICS,2011,208
51,NARCOTICS,2012,145
51,NARCOTICS,2013,137
51,NARCOTICS,2014,205
51,NARCOTICS,2015,105
51,NARCOTICS,2016,60
51,NARCOTICS,2017,54
51,NARCOTICS,2018,10
51,NON-CRIMINAL,2002,14
51,NON-CRIMINAL,2003,18
51,NON-CRIMINAL,2004,13
51,NON-CRIMINAL,2005,3
51,NON-CRIMINAL,2006,13
51,NON-CRIMINAL,2007,24
51,NON-CRIMINAL,2008,13
51,NON-CRIMINAL,2009,23
51,NON-CRIMINAL,2010,23
51,NON-CRIMINAL,2011,32
51,NON-CRIMINAL,2012,22
51,NON-CRIMINAL,2013,25
51,NON-CRIMINAL,2014,40
51,NON-CRIMINAL,2015,35
51,NON-CRIMINAL,2016,21
51,NON-CRIMINAL,2017,16
51,NON-CRIMINAL,2018,11
51,SEXUAL,2001,3
51,SEXUAL,2002,29
51,SEXUAL,2003,31
51,SEXUAL,2004,40
51,SEXUAL,2005,46
51,SEXUAL,2006,35
51,SEXUAL,2007,39
51,SEXUAL,2008,57
51,SEXUAL,2009,22
51,SEXUAL,2010,34
51,SEXUAL,2011,30
51,SEXUAL,2012,22
51,SEXUAL,2013,29
51,SEXUAL,2014,38
51,SEXUAL,2015,40
51,SEXUAL,2016,25
51,SEXUAL,2017,34
51,SEXUAL,2018,13
51,THEFT,2001,12
51,THEFT,2002,706
51,THEFT,2003,891
51,THEFT,2004,874
51,THEFT,2005,821
51,THEFT,2006,845
51,THEFT,2007,916
51,THEFT,2008,974
51,THEFT,2009,982
51,THEFT,2010,987
51,THEFT,2011,929
51,THEFT,2012,817
51,THEFT,2013,880
51,THEFT,2014,870
51,THEFT,2015,703
51,THEFT,2016,673
51,THEFT,2017,623
51,THEFT,2018,224
52,BATTERY,2001,2
52,BATTERY,2002,631
52,BATTERY,2003,923
52,BATTERY,2004,830
52,BATTERY,2005,825
52,BATTERY,2006,690
52,BATTERY,2007,688
52,BATTERY,2008,780
52,BATTERY,2009,637
52,BATTERY,2010,600
52,BATTERY,2011,609
52,BATTERY,2012,589
52,BATTERY,2013,462
52,BATTERY,2014,457
52,BATTERY,2015,483
52,BATTERY,2016,520
52,BATTERY,2017,476
52,BATTERY,2018,201
52,DECEPTIVE PRACTICE,2001,1
52,DECEPTIVE PRACTICE,2002,41
52,DECEPTIVE PRACTICE,2003,47
52,DECEPTIVE PRACTICE,2004,60
52,DECEPTIVE PRACTICE,2005,42
52,DECEPTIVE PRACTICE,2006,54
52,DECEPTIVE PRACTICE,2007,58
52,DECEPTIVE PRACTICE,2008,56
52,DECEPTIVE PRACTICE,2009,49
52,DECEPTIVE PRACTICE,2010,39
52,DECEPTIVE PRACTICE,2011,61
52,DECEPTIVE PRACTICE,2012,58
52,DECEPTIVE PRACTICE,2013,47
52,DECEPTIVE PRACTICE,2014,57
52,DECEPTIVE PRACTICE,2015,62
52,DECEPTIVE PRACTICE,2016,75
52,DECEPTIVE PRACTICE,2017,60
52,DECEPTIVE PRACTICE,2018,14
52,HOMICIDE,2001,3
52,HOMICIDE,2002,1
52,HOMICIDE,2003,2
52,HOMICIDE,2004,1
52,HOMICIDE,2006,6
52,HOMICIDE,2007,1
52,HOMICIDE,2008,3
52,HOMICIDE,2009,3
52,HOMICIDE,2013,1
52,HOMICIDE,2014,2
52,HOMICIDE,2015,1
52,HOMICIDE,2016,2
52,HOMICIDE,2017,9
52,NARCOTICS,2002,114
52,NARCOTICS,2003,184
52,NARCOTICS,2004,157
52,NARCOTICS,2005,177
52,NARCOTICS,2006,237
52,NARCOTICS,2007,207
52,NARCOTICS,2008,147
52,NARCOTICS,2009,169
52,NARCOTICS,2010,131
52,NARCOTICS,2011,193
52,NARCOTICS,2012,121
52,NARCOTICS,2013,150
52,NARCOTICS,2014,152
52,NARCOTICS,2015,120
52,NARCOTICS,2016,47
52,NARCOTICS,2017,38
52,NARCOTICS,2018,14
52,NON-CRIMINAL,2002,6
52,NON-CRIMINAL,2003,12
52,NON-CRIMINAL,2004,15
52,NON-CRIMINAL,2005,19
52,NON-CRIMINAL,2006,15
52,NON-CRIMINAL,2007,24
52,NON-CRIMINAL,2008,30
52,NON-CRIMINAL,2009,33
52,NON-CRIMINAL,2010,30
52,NON-CRIMINAL,2011,33
52,NON-CRIMINAL,2012,32
52,NON-CRIMINAL,2013,39
52,NON-CRIMINAL,2014,32
52,NON-CRIMINAL,2015,31
52,NON-CRIMINAL,2016,17
52,NON-CRIMINAL,2017,14
52,NON-CRIMINAL,2018,4
52,SEXUAL,2001,2
52,SEXUAL,2002,23
52,SEXUAL,2003,53
52,SEXUAL,2004,38
52,SEXUAL,2005,29
52,SEXUAL,2006,41
52,SEXUAL,2007,39
52,SEXUAL,2008,44
52,SEXUAL,2009,33
52,SEXUAL,2010,40
52,SEXUAL,2011,34
52,SEXUAL,2012,21
52,SEXUAL,2013,53
52,SEXUAL,2014,29
52,SEXUAL,2015,30
52,SEXUAL,2016,39
52,SEXUAL,2017,25
52,SEXUAL,2018,8
52,THEFT,2001,5
52,THEFT,2002,481
52,THEFT,2003,687
52,THEFT,2004,730
52,THEFT,2005,671
52,THEFT,2006,632
52,THEFT,2007,611
52,THEFT,2008,674
52,THEFT,2009,656
52,THEFT,2010,618
52,THEFT,2011,553
52,THEFT,2012,561
52,THEFT,2013,470
52,THEFT,2014,408
52,THEFT,2015,328
52,THEFT,2016,384
52,THEFT,2017,324
52,THEFT,2018,128
53,BATTERY,2001,5
53,BATTERY,2002,2487
53,BATTERY,2003,3115
53,BATTERY,2004,3170
53,BATTERY,2005,2783
53,BATTERY,2006,2721
53,BATTERY,2007,2762
53,BATTERY,2008,2527
53,BATTERY,2009,2414
53,BATTERY,2010,2116
53,BATTERY,2011,1963
53,BATTERY,2012,1843
53,BATTERY,2013,1819
53,BATTERY,2014,1559
53,BATTERY,2015,1532
53,BATTERY,2016,1567
53,BATTERY,2017,1679
53,BATTERY,2018,633
53,DECEPTIVE PRACTICE,2001,1
53,DECEPTIVE PRACTICE,2002,73
53,DECEPTIVE PRACTICE,2003,99
53,DECEPTIVE PRACTICE,2004,114
53,DECEPTIVE PRACTICE,2005,120
53,DECEPTIVE PRACTICE,2006,125
53,DECEPTIVE PRACTICE,2007,125
53,DECEPTIVE PRACTICE,2008,152
53,DECEPTIVE PRACTICE,2009,140
53,DECEPTIVE PRACTICE,2010,147
53,DECEPTIVE PRACTICE,2011,156
53,DECEPTIVE PRACTICE,2012,129
53,DECEPTIVE PRACTICE,2013,115
53,DECEPTIVE PRACTICE,2014,165
53,DECEPTIVE PRACTICE,2015,164
53,DECEPTIVE PRACTICE,2016,185
53,DECEPTIVE PRACTICE,2017,177
53,DECEPTIVE PRACTICE,2018,67
53,HOMICIDE,2001,8
53,HOMICIDE,2002,8
53,HOMICIDE,2003,18
53,HOMICIDE,2004,9
53,HOMICIDE,2005,18
53,HOMICIDE,2006,15
53,HOMICIDE,2007,16
53,HOMICIDE,2008,12
53,HOMICIDE,2009,8
53,HOMICIDE,2010,14
53,HOMICIDE,2011,8
53,HOMICIDE,2012,15
53,HOMICIDE,2013,19
53,HOMICIDE,2014,7
53,HOMICIDE,2015,15
53,HOMICIDE,2016,10
53,HOMICIDE,2017,10
53,HOMICIDE,2018,9
53,NARCOTICS,2002,438
53,NARCOTICS,2003,894
53,NARCOTICS,2004,1195
53,NARCOTICS,2005,1268
53,NARCOTICS,2006,1103
53,NARCOTICS,2007,1324
53,NARCOTICS,2008,636
53,NARCOTICS,2009,677
53,NARCOTICS,2010,645
53,NARCOTICS,2011,743
53,NARCOTICS,2012,733
53,NARCOTICS,2013,625
53,NARCOTICS,2014,445
53,NARCOTICS,2015,302
53,NARCOTICS,2016,166
53,NARCOTICS,2017,143
53,NARCOTICS,2018,59
53,NON-CRIMINAL,2002,36
53,NON-CRIMINAL,2003,35
53,NON-CRIMINAL,2004,49
53,NON-CRIMINAL,2005,37
53,NON-CRIMINAL,2006,34
53,NON-CRIMINAL,2007,49
53,NON-CRIMINAL,2008,40
53,NON-CRIMINAL,2009,50
53,NON-CRIMINAL,2010,67
53,NON-CRIMINAL,2011,62
53,NON-CRIMINAL,2012,71
53,NON-CRIMINAL,2013,67
53,NON-CRIMINAL,2014,83
53,NON-CRIMINAL,2015,73
53,NON-CRIMINAL,2016,39
53,NON-CRIMINAL,2017,65
53,NON-CRIMINAL,2018,24
53,SEXUAL,2001,2
53,SEXUAL,2002,164
53,SEXUAL,2003,222
53,SEXUAL,2004,259
53,SEXUAL,2005,257
53,SEXUAL,2006,179
53,SEXUAL,2007,219
53,SEXUAL,2008,131
53,SEXUAL,2009,110
53,SEXUAL,2010,86
53,SEXUAL,2011,91
53,SEXUAL,2012,106
53,SEXUAL,2013,124
53,SEXUAL,2014,93
53,SEXUAL,2015,68
53,SEXUAL,2016,66
53,SEXUAL,2017,68
53,SEXUAL,2018,32
53,THEFT,2001,37
53,THEFT,2002,1538
53,THEFT,2003,1853
53,THEFT,2004,1957
53,THEFT,2005,2202
53,THEFT,2006,2243
53,THEFT,2007,2272
53,THEFT,2008,2425
53,THEFT,2009,2290
53,THEFT,2010,2050
53,THEFT,2011,2030
53,THEFT,2012,1923
53,THEFT,2013,1642
53,THEFT,2014,1364
53,THEFT,2015,1152
53,THEFT,2016,1100
53,THEFT,2017,1097
53,THEFT,2018,405
54,BATTERY,2002,1053
54,BATTERY,2003,1169
54,BATTERY,2004,1104
54,BATTERY,2005,914
54,BATTERY,2006,702
54,BATTERY,2007,644
54,BATTERY,2008,587
54,BATTERY,2009,668
54,BATTERY,2010,630
54,BATTERY,2011,718
54,BATTERY,2012,774
54,BATTERY,2013,705
54,BATTERY,2014,624
54,BATTERY,2015,555
54,BATTERY,2016,618
54,BATTERY,2017,671
54,BATTERY,2018,241
54,DECEPTIVE PRACTICE,2001,1
54,DECEPTIVE PRACTICE,2002,11
54,DECEPTIVE PRACTICE,2003,13
54,DECEPTIVE PRACTICE,2004,21
54,DECEPTIVE PRACTICE,2005,16
54,DECEPTIVE PRACTICE,2006,13
54,DECEPTIVE PRACTICE,2007,12
54,DECEPTIVE PRACTICE,2008,19
54,DECEPTIVE PRACTICE,2009,19
54,DECEPTIVE PRACTICE,2010,21
54,DECEPTIVE PRACTICE,2011,19
54,DECEPTIVE PRACTICE,2012,22
54,DECEPTIVE PRACTICE,2013,15
54,DECEPTIVE PRACTICE,2014,36
54,DECEPTIVE PRACTICE,2015,23
54,DECEPTIVE PRACTICE,2016,47
54,DECEPTIVE PRACTICE,2017,39
54,DECEPTIVE PRACTICE,2018,15
54,HOMICIDE,2001,1
54,HOMICIDE,2002,1
54,HOMICIDE,2003,5
54,HOMICIDE,2004,3
54,HOMICIDE,2005,2
54,HOMICIDE,2006,8
54,HOMICIDE,2007,3
54,HOMICIDE,2008,5
54,HOMICIDE,2009,2
54,HOMICIDE,2010,2
54,HOMICIDE,2011,5
54,HOMICIDE,2012,3
54,HOMICIDE,2013,2
54,HOMICIDE,2014,3
54,HOMICIDE,2015,3
54,HOMICIDE,2016,5
54,HOMICIDE,2017,6
54,HOMICIDE,2018,3
54,NARCOTICS,2002,155
54,NARCOTICS,2003,196
54,NARCOTICS,2004,206
54,NARCOTICS,2005,217
54,NARCOTICS,2006,191
54,NARCOTICS,2007,177
54,NARCOTICS,2008,143
54,NARCOTICS,2009,112
54,NARCOTICS,2010,132
54,NARCOTICS,2011,82
54,NARCOTICS,2012,107
54,NARCOTICS,2013,83
54,NARCOTICS,2014,103
54,NARCOTICS,2015,68
54,NARCOTICS,2016,32
54,NARCOTICS,2017,39
54,NARCOTICS,2018,18
54,NON-CRIMINAL,2002,10
54,NON-CRIMINAL,2003,14
54,NON-CRIMINAL,2004,14
54,NON-CRIMINAL,2005,11
54,NON-CRIMINAL,2006,7
54,NON-CRIMINAL,2007,4
54,NON-CRIMINAL,2008,13
54,NON-CRIMINAL,2009,11
54,NON-CRIMINAL,2010,16
54,NON-CRIMINAL,2011,20
54,NON-CRIMINAL,2012,11
54,NON-CRIMINAL,2013,16
54,NON-CRIMINAL,2014,22
54,NON-CRIMINAL,2015,9
54,NON-CRIMINAL,2016,10
54,NON-CRIMINAL,2017,17
54,NON-CRIMINAL,2018,8
54,SEXUAL,2001,1
54,SEXUAL,2002,34
54,SEXUAL,2003,41
54,SEXUAL,2004,50
54,SEXUAL,2005,44
54,SEXUAL,2006,10
54,SEXUAL,2007,20
54,SEXUAL,2008,9
54,SEXUAL,2009,19
54,SEXUAL,2010,21
54,SEXUAL,2011,14
54,SEXUAL,2012,22
54,SEXUAL,2013,18
54,SEXUAL,2014,17
54,SEXUAL,2015,17
54,SEXUAL,2016,23
54,SEXUAL,2017,26
54,SEXUAL,2018,3
54,THEFT,2001,9
54,THEFT,2002,440
54,THEFT,2003,548
54,THEFT,2004,493
54,THEFT,2005,444
54,THEFT,2006,420
54,THEFT,2007,417
54,THEFT,2008,363
54,THEFT,2009,357
54,THEFT,2010,375
54,THEFT,2011,448
54,THEFT,2012,398
54,THEFT,2013,425
54,THEFT,2014,364
54,THEFT,2015,323
54,THEFT,2016,318
54,THEFT,2017,338
54,THEFT,2018,136
55,BATTERY,2002,268
55,BATTERY,2003,384
55,BATTERY,2004,389
55,BATTERY,2005,327
55,BATTERY,2006,297
55,BATTERY,2007,283
55,BATTERY,2008,313
55,BATTERY,2009,267
55,BATTERY,2010,244
55,BATTERY,2011,248
55,BATTERY,2012,259
55,BATTERY,2013,227
55,BATTERY,2014,225
55,BATTERY,2015,191
55,BATTERY,2016,241
55,BATTERY,2017,244
55,BATTERY,2018,91
55,DECEPTIVE PRACTICE,2002,16
55,DECEPTIVE PRACTICE,2003,28
55,DECEPTIVE PRACTICE,2004,23
55,DECEPTIVE PRACTICE,2005,20
55,DECEPTIVE PRACTICE,2006,25
55,DECEPTIVE PRACTICE,2007,31
55,DECEPTIVE PRACTICE,2008,41
55,DECEPTIVE PRACTICE,2009,21
55,DECEPTIVE PRACTICE,2010,26
55,DECEPTIVE PRACTICE,2011,27
55,DECEPTIVE PRACTICE,2012,27
55,DECEPTIVE PRACTICE,2013,32
55,DECEPTIVE PRACTICE,2014,44
55,DECEPTIVE PRACTICE,2015,54
55,DECEPTIVE PRACTICE,2016,48
55,DECEPTIVE PRACTICE,2017,41
55,DECEPTIVE PRACTICE,2018,16
55,HOMICIDE,2002,2
55,HOMICIDE,2003,2
55,HOMICIDE,2004,1
55,HOMICIDE,2005,1
55,HOMICIDE,2007,2
55,HOMICIDE,2008,2
55,HOMICIDE,2011,1
55,HOMICIDE,2012,1
55,HOMICIDE,2013,1
55,HOMICIDE,2017,1
55,HOMICIDE,2018,1
55,NARCOTICS,2002,25
55,NARCOTICS,2003,72
55,NARCOTICS,2004,81
55,NARCOTICS,2005,77
55,NARCOTICS,2006,65
55,NARCOTICS,2007,65
55,NARCOTICS,2008,102
55,NARCOTICS,2009,66
